,Make
66940,PIPER
66941,NAVION
66942,BELL
66943,EUROCOPTER
66944,KOCIEMBA ROBERT H
66945,STUMP BRADLEY
66946,ENGLE DAVID
66947,FAIRCHILD
66948,SCHEMPP-HIRTH
66949,TIDD WESLEY
66950,MOONEY
66951,MAXAIR
66952,LAURIENZO GABRIEL A
66953,BRANTLY
66954,BEECH
66955,TAYLORCRAFT
66956,PIPER
66957,PIPER
66958,PIPER
66959,CESSNA
66960,INFINITY
66961,PONGRACZ JOHN M
66962,BOEING
66963,AIR TRACTOR INC
66964,CESSNA
66965,BOEING
66966,GRUMMAN ACFT ENG COR-SCHWEIZER
66967,AYRES CORPORATION
66968,CESSNA
66969,BEECH
66970,BELL
66971,DIAMOND AIRCRAFT IND INC
66972,PIPER
66973,CESSNA
66974,MCDONNELL DOUGLAS HELICOPTER
66975,CESSNA
66976,BEECH
66977,PIPER
66978,UNKNOWN
66979,GRUMMAN ACFT ENG COR-SCHWEIZER
66980,GRUMMAN ACFT ENG COR-SCHWEIZER
66981,GRAHN J/GRAHN G
66982,BEECH
66983,EUROCOPTER
66984,AERONCA
66985,PIPER
66986,BEECH
66987,AMERICAN LEGEND
66988,CESSNA
66989,AERONCA
66990,CESSNA
66991,AIR TRACTOR INC
66992,PIPER
66993,FROM HERE TO THERE PDQ INC
66994,THRUSH AIRCRAFT INC
66995,"MORSE, FRANK L."
66996,CESSNA
66997,CESSNA
66998,CESSNA
66999,PIPER
67000,FISHER MICHAEL H
67001,PIPER
67002,PIPER
67003,AERONCA
67004,EUROCOPTER DEUTSCHLAND GMBH
67005,CESSNA
67006,ROCKWELL
67007,AIR TRACTOR INC
67008,AIR TRACTOR INC
67009,DUNN DAVID
67010,JABIRU
67011,WSK PZL MIELEC
67012,PIPER
67013,PIPER
67014,STEMME GMBH & CO
67015,BOEING
67016,AIR TRACTOR
67017,CESSNA
67018,CESSNA
67019,CESSNA
67020,RAYTHEON AIRCRAFT COMPANY
67021,PIPER
67022,PIPER
67023,ROBINSON
67024,FLIGHT DESIGN GMBH
67025,PAUL B. JOHNSON
67026,MORGAN JAMES E
67027,BOEING
67028,TAYLORCRAFT
67029,AGUSTA SPA
67030,BROWN
67031,CESSNA
67032,CESSNA
67033,AIR TRACTOR INC
67034,CESSNA
67035,AIR TRACTOR INC
67036,CESSNA
67037,PIPER
67038,VOLLENWEIDER R/HURST R F
67039,PIPER
67040,PIPER
67041,REWEY WILLIAM M
67042,BROWN JOSEPH B JR
67043,PIPER
67044,JONKER
67045,CESSNA
67046,ANTARES US
67047,BELL
67048,CESSNA
67049,CESSNA
67050,CESSNA
67051,CESSNA
67052,SPORTFLIGHT INTERNATIONAL LLC
67053,CESSNA
67054,PIPER
67055,DESTINY POWERED PARACHUTES LLC
67056,NAVION
67057,BEECH
67058,CESSNA
67059,BELL
67060,PIPER
67061,WEBER
67062,PIPER
67063,PIPER
67064,DEKKINGA
67065,JAMES B. TAPLIN
67066,AEROSPATIALE
67067,SOCATA
67068,BOEING
67069,PIPER
67070,PIPER
67071,CESSNA
67072,LUSCOMBE
67073,SILVAIRE
67074,TAYLORCRAFT
67075,MEYER ROBERT
67076,CESSNA
67077,AERONCA
67078,PIPER
67079,EUROCOPTER
67080,SIX-CHUTER
67081,CESSNA
67082,SOCATA
67083,UNDERLAND/GROTHE/FINSTROM
67084,BOMBARDIER INC
67085,STONE
67086,CURTISS WRIGHT
67087,PIPER
67088,MYERS DONALD E
67089,BOND NEAL O
67090,BEECH
67091,WARNER LEWIS
67092,PIPER
67093,CESSNA
67094,ALON
67095,CESSNA
67096,CESSNA
67097,PIPER
67098,ROBINSON
67099,HAHN
67100,CESSNA
67101,CESSNA
67102,HELIO
67103,HUGHES
67104,GRUMMAN AMERICAN AVN. CORP.
67105,BELL
67106,BELLANCA
67107,AVIAT AIRCRAFT INC
67108,ROBINSON HELICOPTER
67109,WRIGHT BRUCE M
67110,EMBRAER
67111,PIPER
67112,CHAMPION
67113,PIPER
67114,MOONEY
67115,SIAI-MARCHETTI
67116,CESSNA
67117,UNIVERSAL
67118,PIPER
67119,M-SQUARED
67120,CESSNA
67121,PIPER
67122,AERONCA
67123,CESSNA
67124,SCHWEIZER
67125,AIR CREATION
67126,PIPER
67127,KETONEN
67128,CESSNA
67129,PIPER
67130,HALBERT JAMES H
67131,BELL
67132,PIPER
67133,MESSERSCHMITT-BOELKOW-BLOHM
67134,BLUM MATTHEW
67135,CESSNA
67136,AERONCA
67137,PIPER
67138,KEITHLEY THOMAS E
67139,SWALLEY MARK H
67140,CESSNA
67141,PIPER
67142,CESSNA
67143,HEBERT
67144,BEECH
67145,SIX CHUTER
67146,ROBINSON HELICOPTER COMPANY
67147,CESSNA
67148,CESSNA
67149,GRUMMAN ACFT ENG COR-SCHWEIZER
67150,SOCATA
67151,BOEING
67152,BEECH
67153,BOEING
67154,REIMS
67155,CESSNA
67156,CESSNA
67157,BEECH
67158,CESSNA
67159,BEECH
67160,CIRRUS
67161,CESSNA
67162,CESSNA
67163,CESSNA
67164,ALLIANT
67165,SIERRA
67166,SCHWEIZER
67167,GRUMMAN AMERICAN AVN. CORP.
67168,CESSNA
67169,YATES W/LAZAR M
67170,BEECH
67171,CESSNA
67172,FLIGHT DESIGN GMBH
67173,PIPER
67174,ROBINSON
67175,PIPER
67176,WACO
67177,CESSNA
67178,CESSNA
67179,ROBINSON HELICOPTER COMPANY
67180,CESSNA
67181,POWRACHUTE LLC
67182,PIPER
67183,CESSNA
67184,QUAD CITY
67185,RAYTHEON AIRCRAFT COMPANY
67186,PIPER
67187,PIPER
67188,CURTIS JOHN P
67189,DIEHL
67190,BURKHART GROB
67191,GRUMMAN
67192,PIPER
67193,AIRBUS
67194,LEWIS JENNINGS
67195,CASA
67196,BORDELON
67197,LINKE
67198,MCCLISH
67199,AVIAT AIRCRAFT INC
67200,PIPER
67201,BOEING
67202,MOONEY AIRCRAFT CORP.
67203,CASSUTT
67204,BEECH
67205,CESSNA
67206,CESSNA
67207,AVIAT AIRCRAFT INC
67208,ROBINSON HELICOPTER
67209,ROBINSON HELICOPTER COMPANY
67210,DANIEL L PATRICK
67211,RYAN
67212,PIPER
67213,BEECH
67214,AEROMOT
67215,CESSNA
67216,PIPER
67217,PIPER
67218,PIPER
67219,AGUSTA
67220,SCHWEIZER
67221,CESSNA
67222,RITTAL ALFRED TIMOTHY
67223,C A TECNAM SRL
67224,BELL
67225,CESSNA
67226,FRAZIER
67227,CESSNA
67228,DUKE PAUL
67229,CESSNA
67230,BOEING
67231,BAE
67232,EUROCOPTER
67233,CESSNA
67234,PIPER
67235,BELLANCA
67236,CELIER AVIATION
67237,KERMIT WEEKS
67238,PIPER
67239,ROBINSON
67240,BEECH
67241,EUROCOPTER
67242,AERONCA
67243,CESSNA
67244,SHORT BROS. & HARLAND
67245,SCHWEIZER
67246,BOEING
67247,BEECH
67248,PIPER
67249,CESSNA
67250,BOMBARDIER
67251,CESSNA
67252,AVIAT AIRCRAFT INC
67253,PIPER
67254,CESSNA
67255,ROBINSON HELICOPTER COMPANY
67256,ARROW FALCON EXPORTERS INC
67257,AMERICAN LEGEND AIRCRAFT CO.
67258,PIPER
67259,HUGHES
67260,CESSNA
67261,BOEING
67262,MCKENNA JAMES E
67263,MOONEY
67264,DUSENBERRY MARK J
67265,BUTLER AIRCRAFT COMPANY
67266,AEROSPATIALE
67267,CESSNA
67268,BELL
67269,BEECH
67270,CESSNA
67271,BOEING
67272,CESSNA
67273,PIPER
67274,PIPER
67275,MATESKON
67276,CESSNA
67277,MALONE HENRY O
67278,BEECH
67279,PIPER
67280,CRAWFORD ALAN R
67281,BEECH
67282,AIR TRACTOR
67283,CESSNA
67284,PIPER
67285,SAAB
67286,PIPER
67287,CASE RICHARD L
67288,TEMCO
67289,TURPEN
67290,DEHAVILLAND
67291,AEROSTAR INTERNATIONAL
67292,BOEING
67293,BEECH
67294,CESSNA
67295,CESSNA
67296,CESSNA
67297,SCHWEIZER
67298,REMOS AIRCRAFT GMBH
67299,PIPER
67300,CESSNA
67301,CESSNA
67302,CAMERON
67303,AEROSTAR INTERNATIONAL
67304,CRUZ
67305,PIPER
67306,FRANKLIN
67307,CESSNA
67308,BEECH
67309,MOONEY
67310,CESSNA
67311,COSTRUZIONI AERONAUTICHE TECNA
67312,PIPER
67313,PIPER
67314,CESSNA
67315,LET
67316,LUSCOMBE
67317,BELL
67318,TAYLORCRAFT
67319,MD HELICOPTER
67320,CESSNA
67321,MCDONNELL DOUGLAS HELI CO
67322,PIPER
67323,CESSNA
67324,CESSNA
67325,CESSNA
67326,ROBINSON HELICOPTER
67327,ROBINSON
67328,EUROCOPTER
67329,CESSNA
67330,CESSNA
67331,BOYKIN STEPHEN VANCE
67332,MCDONNELL DOUGLAS HELICOPTER
67333,PILATUS
67334,CESSNA
67335,MOONEY
67336,AEROTRIKE
67337,PALEN
67338,GOTTELT HERBERT R
67339,CESSNA
67340,AEROMOT
67341,PIPER
67342,CESSNA
67343,CESSNA
67344,PIPER
67345,SKISTMAS GEORGE
67346,BOEING
67347,MCDONNELL DOUGLAS HELICOPTER
67348,CESSNA
67349,BOEING
67350,BOEING
67351,CESSNA
67352,MCDONNELL DOUGLAS
67353,PIPER
67354,AIRBUS
67355,CESSNA
67356,ARGENCE ENAS A.
67357,CESSNA
67358,AERO COMMANDER
67359,BOEING
67360,FUJI
67361,CESSNA
67362,EUROCOPTER
67363,PIPER
67364,BOEING
67365,BRITTEN NORMAN
67366,AGUSTA
67367,COMMANDER AIRCRAFT COMPANY
67368,PIPER
67369,PIPER
67370,PIPER
67371,CURTISS WRIGHT
67372,ROBINSON HELICOPTER
67373,SOCATA
67374,GOLDEN CIRCLE
67375,POWRACHUTE
67376,CESSNA
67377,PIPER
67378,ELKINS
67379,BELL
67380,BEECH
67381,HAWKER
67382,BOEING
67383,CESSNA
67384,ROBINSON
67385,BEECH
67386,AERONCA
67387,CESSNA
67388,BOEING
67389,AIRBUS
67390,CESSNA
67391,MOONEY
67392,AEROSPATIALE
67393,ROBINSON
67394,CESSNA
67395,BERIEV AIRCRAFT COMPANY
67396,PIPER
67397,SAUER
67398,HALLBAUER
67399,BOEING
67400,CESSNA
67401,PIPER
67402,CESSNA
67403,ROBINSON HELICOPTER
67404,CESSNA
67405,BLANIK
67406,BELL
67407,BEECH
67408,PIPER
67409,PIPER
67410,CESSNA
67411,MCDONNELL DOUGLAS
67412,PIPER
67413,AMERICAN AVIATION
67414,MOONEY
67415,PIPER
67417,BEECH
67418,BEECH
67419,ERCOUPE
67420,BOEING
67421,EUROCOPTER
67422,CESSNA
67423,GRUMMAN AIRCRAFT ENG CORP
67424,ROBINSON HELICOPTER
67425,ZENITH AIRCRAFT CO
67426,HUGHES
67427,CHAMPION
67428,CIRRUS
67429,AIRBUS
67430,UNIVAR
67431,PIASECKI/PIKE
67432,WICKS AIR CENTER LLC
67433,CESSNA
67434,PIPER
67435,CESSNA
67436,LOCKWOOD AIRCRAFT CORP
67437,AERO COMMANDER
67438,BEECH
67439,MOORE
67440,CESSNA
67441,PIPER
67442,NORTH AMERICAN
67443,CESSNA
67444,CESSNA
67445,HAWKER BEECHCRAFT CORPORATION
67446,CESSNA
67447,BEECH
67448,YOUNKIN J R
67449,BEECH
67450,CAMERON BALLOONS US
67451,AMERICAN CHAMPION AIRCRAFT
67452,BOMBARDIER
67453,PIPER
67454,PIPER
67455,CURTISS WRIGHT
67456,ROBINSON HELICOPTER
67457,AEROSPATIALE
67458,AUGUSTINE DAVID L
67459,ROBINSON HELICOPTER
67460,PIPER
67461,PIPER
67462,AIR GULFSTREAM AIRLINES INC
67463,ENGLISH ELECTRIC LIGHTNING
67464,ROBINSON
67465,BEECH
67466,AIRBUS
67467,PIPER
67468,AIRFRAMES UNLIMITED
67469,ROBERT WOOD
67470,CLASSIC AIRCRAFT CORP
67471,PIPER
67472,PARADISE USA LLC
67473,CESSNA
67474,BELL
67475,NAVION
67476,PIPER
67477,CESSNA
67478,BOEING
67479,PIPER
67480,CESSNA
67481,MCDONNELL DOUGLAS HELI CO
67482,SCHWEIZER
67483,COSTRUZIONI AERONAUTICHE TECNA
67484,BOEING
67485,CESSNA
67486,CIRRUS
67487,BUDD
67488,PIPER
67489,PIPER
67490,CESSNA
67491,BOEING
67492,CESSNA
67493,BELL HELICOPTER TEXTRON
67494,CESSNA
67495,PIPER
67496,EMBRAER
67497,ROBINSON
67498,ROBINSON HELICOPTER
67499,CESSNA
67500,CESSNA
67501,NEPHEW ALAN H
67502,PIPER
67503,SCHLEICHER
67504,MCDONNELL DOUGLAS
67505,ROBINSON HELICOPTER COMPANY
67506,PIPER
67507,KRUSMARK DAVID HOMER
67509,CESSNA
67510,TAIL FEATHER LLC
67511,COX
67512,PIPER
67513,MAHRE
67514,CURTISS WRIGHT
67515,PILATUS BRITTEN-NORMAN
67516,PIPER
67517,CESSNA
67518,CESSNA
67519,PIPER
67520,PIPER
67521,STINSON
67522,CESSNA
67524,CESSNA
67525,PIPER
67526,AEROSPATIALE
67527,BEECH
67528,MAULE
67529,NEW PIPER AIRCRAFT INC
67530,BEECH
67531,EMBRAER
67532,PIPER
67533,CESSNA
67534,ROCKWELL INTERNATIONAL
67535,BEECH
67536,BEECH
67537,BELL
67538,PIPER
67539,BEECH
67540,CIRRUS
67541,PIPER
67542,CESSNA
67543,CESSNA
67544,BEECH
67545,HUBER HARTMUT
67546,CESSNA
67547,CESSNA
67548,GIBSON MARK
67549,BEECH
67550,BOEING
67551,EADS SOCATA
67552,PIPER
67553,CIRRUS
67554,EUROCOPTER
67555,ROBINSON
67556,CESSNA
67557,BOEING
67558,BOEING
67559,DASSAULT/SUD
67560,STINSON
67561,ROBINSON HELICOPTER COMPANY
67562,CESSNA
67563,BOMBARDIER
67564,AVIAT
67565,CZECH AIRCRAFT WORKS
67566,BOMBARDIER
67567,BEECH
67568,FPNA LLC
67569,CESSNA
67570,STINSON
67571,GARLICK
67572,CESSNA
67573,SIKORSKY
67574,BELLANCA
67575,PIPER
67576,DAVIS MICHAEL J
67577,CESSNA
67578,BEECH
67579,BELL HELICOPTER TEXTRON CANADA
67580,CESSNA
67581,ATR
67582,PIPER
67584,LYMAN RANDALL/SCOTT DAVID
67585,HOOVER FRANK
67586,HUGHES
67587,CESSNA
67588,PIPER
67589,HILLER
67590,CESSNA
67591,PIPER
67592,FAIRCHILD
67593,MAULE
67595,HAWKER BEECHCRAFT CORP.
67596,CESSNA
67597,BOEING
67598,MCDONNELL DOUGLAS
67599,CESSNA
67600,BOEING
67601,CESSNA
67602,GATES LEARJET CORP.
67603,BELL
67604,GRUMMAN AMERICAN
67605,CESSNA
67606,CESSNA
67607,CESSNA
67608,SCHWEIZER
67609,BEECH
67610,PIPER
67611,BELL
67612,CESSNA
67613,DOUGLAS
67614,LARSON
67615,HUGHES
67616,DASSAULT FALCON
67617,PIPER
67618,AIRBORNE
67619,CESSNA
67620,STINSON
67621,PIPER
67622,ENGINEERING & RESEARCH
67623,AIRBUS INDUSTRIE
67624,YOUNG DEE C
67625,ATR
67626,CESSNA
67627,FOSTER JOHN
67628,PIPER
67629,ERCOUPE
67630,PIPER
67631,QUAD CITY
67632,PIPER
67633,STEELE SAMUEL D
67634,CIRRUS
67635,AIRBUS
67636,EUROCOPTER
67637,MOONEY
67638,BUCKEYE AVIATION INC
67639,PIPER
67640,CESSNA
67641,CESSNA
67642,EUROCOPTER
67643,CESSNA
67644,CESSNA
67645,MITSUBISHI
67646,BEECH
67647,LUSCOMBE
67648,CESSNA
67649,CESSNA
67650,CESSNA
67651,LUSCOMBE
67652,BEECH
67653,BOMBARDIER
67654,BOEING
67655,CESSNA
67656,PIPER
67657,PIPER
67658,BOEING
67659,DASSAULT
67660,ROBINSON
67661,BELL
67662,BEECH
67663,COSTRUZIONI AERONAUTICHE TECNA
67664,CESSNA
67665,CESSNA
67666,SMITH
67667,CZECH AIRCRAFT WORKS SPOL SRO
67668,BOEING
67669,BEECH
67670,CESSNA
67671,SOCATA
67672,BEECH
67673,AMERICAN CHAMPION AIRCRAFT
67674,PIPER
67675,ROBINSON HELICOPTER COMPANY
67676,PIPER
67677,EMBRAER
67678,GRUMMAN ACFT ENG COR-SCHWEIZER
67679,CESSNA
67680,PIPER
67681,MAULE
67682,MAULE
67683,PIPER
67684,CESSNA
67685,CESSNA
67686,PIPER
67687,ARROW FALCON EXPORTERS INC
67688,HILLER
67689,CESSNA
67690,BOEING
67691,ROBINSON HELICOPTER COMPANY
67692,PIPER AIRCRAFT INC
67693,PIPER
67694,MITSUBISHI
67695,PIPER
67696,AEROSPATIALE
67697,BEECH
67698,MAULE
67699,ENSTROM
67700,CIRRUS
67701,PIPER
67702,NANCHANG CHINA
67703,FLIGHT DESIGN GMBH
67704,BELLANCA
67705,BOEING
67706,YAKOVLEV
67707,BEECH
67708,CLOPTON AERO LLC
67709,BEECH
67710,AIRBUS
67711,LEZA LOCKWOOD
67714,PIPER
67715,LIBERTY AEROSPACE INCORPORATED
67716,CESSNA
67717,PIPER
67718,PIPER
67719,EUROCOPTER
67720,CESSNA
67721,AVIAT
67722,BOEING
67723,BOEING
67724,EUROCOPTER
67725,CESSNA
67726,CESSNA
67727,PIPER
67728,MAULE
67729,CESSNA
67730,EMBRAER
67731,PIPER
67732,CESSNA
67733,FOUGA
67734,ROBINSON HELICOPTER
67735,CESSNA
67736,BOEING
67737,GRUMMAN ACFT ENG COR-SCHWEIZER
67738,PIPER
67739,CESSNA
67740,CESSNA
67741,CESSNA
67742,CESSNA
67743,BOEING
67744,BELL
67745,PIPER
67746,NORTH AMERICAN
67747,PIPER
67748,CESSNA
67749,COTTER
67750,BOEING
67751,BOEING
67752,CESSNA
67753,TERRELL CARAGOL
67754,CESSNA
67755,PIPER
67756,SCHWEIZER AIRCRAFT CORP
67757,PIPER
67758,DIAMOND AIRCRAFT IND INC
67759,CESSNA
67760,AMERICAN CHAMPION
67761,HAWKER BEECHCRAFT CORP.
67762,PIPER
67763,BOMBARDIER INC
67764,DE HAVILLAND
67765,BEECH
67766,CESSNA
67767,CESSNA
67768,CESSNA
67769,KELLER
67770,BEECH
67771,PIPER
67772,GRUMMAN AMERICAN
67773,CESSNA
67774,SCHAFER
67775,BEECH
67776,CESSNA
67777,CESSNA
67778,LACOUR
67779,CESSNA
67780,SOCATA
67781,PIAGGIO
67782,CESSNA
67783,BOEING
67784,BEECH
67785,SCHULKE
67786,MONROIG PEDRO J
67787,CESSNA
67788,CESSNA
67789,MUFFETT
67790,CESSNA
67791,ENSTROM
67792,BOEING
67793,PIPER
67794,LUSCOMBE
67795,TARANTOLA LEONARD
67796,BEECH
67797,CESSNA
67798,CESSNA
67799,EVEKTOR-AEROTECHNIK AS
67800,CESSNA
67801,ROBINSON HELICOPTER
67802,NORTH AMERICAN
67803,CESSNA
67804,MCDONNELL DOUGLAS HELICOPTER
67805,HAWKER BEECHCRAFT CORP.
67806,BELCHER WILLIAM B II
67807,PIPER
67808,DIAMOND AIRCRAFT IND INC
67809,ALON AIRCOUPE
67810,CESSNA
67811,AVIAT AIRCRAFT INC
67812,SUTTON
67813,AERONCA
67814,CESSNA
67815,PIPER
67816,BELL
67817,COSTRUZIONI AERONAUTICHE TECNA
67818,BYLER
67819,BAE
67820,EAGLE
67821,GULFSTREAM AMERICAN CORP.
67822,STUMP
67823,CESSNA
67824,ROBINSON
67825,CESSNA
67826,CESSNA
67827,HUGHES
67828,NORTH AMERICAN
67829,BEECH
67830,AIRBUS INDUSTRIE
67831,PIPER
67832,BEECH
67833,EMBRAER
67834,ROBINSON HELICOPTER
67835,PIPER
67836,CESSNA
67837,ULTRALIGHT AMERICA
67838,FREDERICKSON CHARLES A
67839,ANTARES
67840,CESSNA
67841,SMITH EDWARD I
67842,CESSNA
67843,BRITTEN-NORMAN
67844,ROLLADEN-SCHNEIDER
67845,CESSNA
67846,MIGAS
67847,HEAD BALLOONS INC
67848,EUROCOPTER
67849,NORTH AMERICAN
67850,CESSNA
67851,PIPER
67852,KJONAAS
67853,PIPER
67854,CESSNA
67855,PIPER
67856,BEECH
67857,MAULE
67858,WALSH PHILIP J
67859,CESSNA
67860,CESSNA
67861,ULTRAMAGIC
67862,PIPER
67863,CARR
67864,CESSNA
67865,BOEING
67867,FERGUSON WILLIAM C
67868,CESSNA
67869,CIRRUS DESIGN CORP
67870,PIPER
67871,KINNEY KEVIN
67872,CESSNA
67873,PIPER
67874,BEECH
67875,BEECH
67876,CESSNA
67877,CIRRUS DESIGN CORP
67878,CESSNA
67879,WILLIAMS YAKOVLEV
67880,SHAW
67881,SIKORSKY
67882,LOEHR THOMAS H
67883,BEECH
67884,EMBRAER
67885,CESSNA
67886,MCDONNELL DOUGLAS
67887,PIPER
67888,CESSNA
67889,CESSNA
67890,CESSNA
67891,CESSNA
67892,CESSNA
67893,HARDIE JAMES D
67894,BOEING
67895,STINSON
67896,PIPER
67897,CESSNA
67898,EUROCOPTER
67899,GULFSTREAM AEROSPACE
67900,MORRISON JOSEPH
67901,CESSNA
67902,CESSNA
67903,PIPER
67904,CESSNA
67905,VAN DUSEN JOHN M
67906,BEECH
67907,BOEING
67908,DIAMOND
67909,WACO
67910,STOLP STARDUSTER
67911,PIPER
67912,ROBINSON
67913,PIPER
67914,CESSNA
67915,PIPER
67916,CESSNA
67917,CESSNA
67918,CESSNA
67919,CESSNA
67920,BEECH
67921,RATCLIFFE JOHN A
67922,BEECH
67923,CZECH AIRCRAFT WORKS SPOL SRO
67924,CESSNA
67925,BEECH
67927,CESSNA
67928,LOPEZ PHILLIP
67929,AIR TRACTOR
67930,FIREFLY
67931,PIPER
67932,CESSNA
67933,CUPAIOLE
67934,LUCIANO EDISON
67935,MITSUBISHI
67936,MAULE
67937,EMBRAER
67938,CESSNA
67939,CESSNA
67940,CESSNA
67941,CESSNA
67942,SCHWEIZER
67943,CENTER CHARLES C
67944,STUTESMAN CHARLES LEE
67945,PIPER
67946,PIPER
67947,CESSNA
67948,CESSNA
67949,MAULE
67950,STROUP ROBERT
67951,BEECH
67952,PIPER
67953,CIRRUS DESIGN CORP
67954,AIRBUS
67955,ROBINSON
67956,CESSNA
67957,SAAB-SCANIA
67958,CESSNA
67959,SMITH RICHARD D JR
67960,PIPER
67961,CESSNA
67962,BEECH
67963,CESSNA
67964,CESSNA
67965,MASON
67966,CONSOLIDATED AERONAUTICS INC.
67967,CESSNA
67968,AMERICAN CHAMPION
67969,SNOW
67970,BOEING
67971,MATHIS MELVIN R
67972,GRUMMAN
67973,GRUMMAN AMERICAN AVN. CORP.
67974,QUICKSILVER
67975,CESSNA
67976,BELL
67977,BOEING
67978,COSTRUZIONI AERONAUTICHETECNAM
67979,LUSCOMBE
67980,CESSNA
67981,AIRBUS
67982,TUPOLEV
67983,CZECH AIRCRAFT WORKS SPOL SRO
67984,BEECH
67985,PIPER
67986,PIPER
67987,CESSNA
67988,PIPER
67989,MAULE
67990,CESSNA
67991,UNIVAIR AIRCRAFT CORPORATION
67992,PIPER
67993,BOEING
67994,BOEING
67995,AIRBUS
67996,DALIN RONALD K
67997,AIRBUS
67998,ANKERSTAR BRADLEY D
67999,CESSNA
68000,REED WILLIAM A
68001,BIBBEE
68002,CESSNA
68003,KRAMER CLEMENS E
68004,PIPER
68005,BELL
68006,CESSNA
68007,PIPER
68008,CESSNA
68009,STINSON
68010,MCDONNELL DOUGLAS
68011,MAULE
68012,CESSNA
68013,BOMBARDIER INC
68014,TRUE FLIGHT HOLDINGS LLC
68015,CESSNA
68016,PIPER
68017,CESSNA
68018,PIPER
68019,EVOLUTION TRIKES
68020,BEECH
68021,PIPER
68022,PIPER
68023,AIRBORNE WINDSPORT
68024,MURRAY
68025,AIR TRACTOR
68026,SCHWEIZER
68027,MCDONNELL DOUGLAS HELICOPTER
68028,GRUMMAN ACFT ENG COR-SCHWEIZER
68029,GRUMMAN
68030,EMBRAER
68031,NEW STANDARD
68032,GRUMMAN ACFT ENG COR-SCHWEIZER
68033,CROSS-CAPPS
68034,SEYMOUR ROBERT M
68035,PIPER
68036,BOEING
68037,CESSNA
68038,CESSNA
68039,PIPER
68040,PIPER
68041,CESSNA
68042,THOMAS LONG
68043,PIPER
68044,BEECH
68045,GLOBE
68046,PZL-SWIDNIK
68047,PIPER
68048,PIPER
68049,BEECH
68050,PIPER
68051,AIR TRACTOR
68052,BELLANCA
68053,CESSNA
68054,ENGINEERING & RESEARCH
68055,CESSNA
68056,BEECH
68057,HOAC-AUSTRIA
68058,BOEING
68059,CESSNA
68060,PIPER
68061,ROGERS
68062,BOMBARDIER INC
68063,PIPER
68064,CESSNA
68065,CESSNA
68066,BEECH
68067,BOEING
68068,CESSNA
68069,PIPER
68070,INTERSTATE
68071,CESSNA
68072,BEECH
68073,CUBCRAFTERS INC
68074,CGS
68075,BEECH
68076,JETPROP DLX PIPER
68077,AERO COMMANDER
68078,AYRES CORPORATION
68079,CESSNA
68080,CESSNA
68081,BOEING
68082,FOKKER
68083,REMOS AIRCRAFT GMBH
68084,EMBRAER
68085,CESSNA
68086,HAGER CLINTON RAY
68087,AVIAT AIRCRAFT INC
68088,HUGHES
68089,CESSNA
68090,PIPER
68091,PIPER
68092,BELL
68093,CESSNA
68094,ROBINSON HELICOPTER
68095,BOEING
68096,SWEZEY T/MOLNAR D
68097,CARLESIMO
68098,PIPER
68099,PIPER
68100,PIPER
68101,MOONEY
68102,BOEING
68103,PIPER
68104,PIPER
68105,MOYNAHAN
68106,JORRITSMA JERROLD S
68107,GROSS
68108,MOONEY
68109,SCHLEICHER
68110,HILLER
68111,PIPER
68112,CIRRUS DESIGN CORP
68113,BELL
68114,QUICKSILVER AIRCRAFT
68115,AIRBUS
68116,HACHEM ZACHERY S
68117,SCHWEIZER
68118,CESSNA
68119,EMBRAER
68120,PIPER
68121,PIPER
68122,CESSNA
68123,GRUMMAN
68124,CESSNA
68125,AEROSTAR S A
68126,ROBINSON HELICOPTER
68127,PIPER
68128,AEROSTAR INTERNATIONAL
68129,AMERICAN CHAMPION AIRCRAFT
68130,CHAMPION
68131,ROBINSON HELICOPTER
68132,WSK-PZL WARZAWA-OKECIE
68133,SCHWEIZER
68134,PIPER
68135,AYRES CORP
68136,DEARMOND CLINT
68137,CESSNA
68138,CESSNA
68139,CESSNA
68140,NELSON STEVEN PAUL
68141,SUPINSKI MARK R
68142,BOEING
68143,CESSNA
68144,HEALY
68145,ROBINSON
68146,BOEING
68147,ANTONOV
68148,PIPER
68149,CALCOTE CLARENCE E
68150,AYRES
68151,CESSNA
68152,CESSNA
68153,SWEARINGEN
68154,CIRRUS DESIGN CORP
68155,BELL
68156,AIR TRACTOR INC
68157,WILDMAN
68158,PIPER
68159,CESSNA
68160,CESSNA
68161,RUTTER HERBERT G
68162,CESSNA
68163,LUSCOMBE SILVAIRE AIRCRAFT CO.
68164,SCHWEIZER AIRCRAFT CORP
68165,AIRBUS INDUSTRIE
68166,AYRES CORPORATION
68167,CESSNA
68168,BOEING
68169,CESSNA
68170,PZL MIELEC
68171,BOEING
68172,SOCATA
68173,PIPER
68174,CESSNA
68175,GARDNER DOUGLAS P
68176,BOMBARDIER INC
68177,CESSNA
68178,SOCATA
68179,HALL THOMAS K
68180,FAIRCHILD HILLER
68181,CESSNA
68182,RICE
68183,ROBINSON HELICOPTER
68184,PIPER
68185,DEHAVILLAND
68186,BOEING
68187,ROBINSON HELICOPTER
68188,CESSNA
68189,PIPER
68190,PIPER
68191,SCHWEIZER
68192,PIPER
68193,AIRBUS
68194,PIPER
68195,CESSNA
68196,AEROPRO CZ
68197,NORTH AMERICAN
68198,CESSNA
68199,SCHWEIZER
68200,HENNEY MICHAEL A
68201,CIRRUS DESIGN CORPORATION
68202,PIPER
68203,LEPOW DAVID A
